full_date,date,weekday,time,mood,activities,scales,note_title,note
2026-02-11,February 11,Wednesday,22:10,good,friends | run | meditation | shopping | travel | gaming,Sleep quality: 1/5,,Ended up nice evening cooking dinner. Hoping next week is calmer.
2026-02-12,February 12,Thursday,19:04,good,journaling | gardening | sunny | travel | sketching | meeting | concert | gaming | meditation | hike,Sleep quality: 4/5,,
2026-02-13,February 13,Friday,21:17,good,swim | gym | museum | gaming | travel | baking | cooking | sketching | party | meditation | hike,Sleep quality: 2/5,,Ended up bit of a struggle with motivation. Need more sleep tonight. Ended up long walk that helped clear my head. Overall a decent day. Managed to get through slow start but it picked up. Grateful for the small things.
2026-02-14,February 14,Saturday,21:47,good,cooking | haircut | language-practice | cleaning | concert | travel | reading | work | sketching | gaming | meditation | hike,Sleep quality: 4/5,,Today was relaxing afternoon with a book. Overall a decent day.
2026-02-15,February 15,Sunday,23:25,meh,board-games | cleaning | language-practice | gaming | haircut | volunteering | meditation | groceries | party | guitar,Sleep quality: 5/5,,Had a good session at work. Grateful for the small things. Spent most of the day slow start but it picked up. Need more sleep tonight. Today was quiet day at home. Grateful for the small things.
2026-02-16,February 16,Monday,20:58,rad,coffee | music | museum | baking | car-maintenance | doctor | run | budgeting | gardening | laundry | hike,Sleep quality: 2/5,,Ended up tired but satisfied kind of day. Need more sleep tonight.
2026-02-17,February 17,Tuesday,21:30,meh,cooking | doctor | meditation,Sleep quality: 3/5,,Had a slow start but it picked up. Looking forward to tomorrow. Ended up good session at work. Could have been better honestly.
2026-02-18,February 18,Wednesday,19:27,good,budgeting | cooking | walk | date-night | groceries | rain | gym | wine | friends | bike | family | gaming,Sleep quality: 4/5,,Had a bit of a struggle with motivation. Grateful for the small things. A pretty long walk that helped clear my head. Could have been better honestly. A pretty quiet day at home. Need more sleep tonight.
2026-02-19,February 19,Thursday,22:15,meh,family | groceries | doctor | laundry | date-night | gaming,Sleep quality: 5/5,,Today was quiet day at home. Need more sleep tonight.
2026-02-20,February 20,Friday,20:20,good,concert | walk | baking | family | coffee | museum | movie | tea | gym | meditation | podcast | gaming,Sleep quality: 4/5,,Today was fun night out that lifted my mood. Hoping next week is calmer. Had a slow start but it picked up. Overall a decent day. Spent most of the day quiet day at home. Hoping next week is calmer.
2026-02-21,February 21,Saturday,23:46,good,concert | baking | museum | tea | coffee | cooking | board-games | reading | swim | nap | meditation | commute,Sleep quality: 2/5,,A pretty tired but satisfied kind of day. Hoping next week is calmer. Had a busy day running errands. Need more sleep tonight. Started the morning with long walk that helped clear my head. Hoping next week is calmer.
2026-02-22,February 22,Sunday,03:43,good,gym | rain | friends | walk | groceries | travel | gardening | movie | run | haircut | gaming | meditation,Sleep quality: 4/5,,Had a tired but satisfied kind of day. Overall a decent day. Started the morning with quiet day at home. Hoping next week is calmer. Spent most of the day productive stretch of focused work. Trying to keep a steady routine.
2026-02-23,February 23,Monday,21:29,good,friends | music | podcast | coffee | gaming | meditation,Sleep quality: 1/5,,Today was tired but satisfied kind of day. Grateful for the small things. Spent most of the day tired but satisfied kind of day. Looking forward to tomorrow. Started the morning with long walk that helped clear my head. Hoping next week is calmer.
2026-02-24,February 24,Tuesday,20:50,good,call-family | sketching | journaling | language-practice | gaming,Sleep quality: 3/5,,Had a nice evening cooking dinner. Trying to keep a steady routine.
2026-02-25,February 25,Wednesday,19:19,good,swim | board-games | laundry | gardening | doctor | bike | gaming | meditation | hike,Sleep quality: 3/5,,
2026-02-26,February 26,Thursday,05:44,meh,doctor | shopping | guitar | car-maintenance | cleaning | walk | sketching | run | concert | swim | gaming | meditation | hike,Sleep quality: 1/5,,Started the morning with fun night out that lifted my mood. Not much else to report. Had a fun night out that lifted my mood. Grateful for the small things. Managed to get through nice evening cooking dinner. Could have been better honestly.
2026-02-27,February 27,Friday,19:17,meh,gardening | call-family | run | gaming | meditation,Sleep quality: 4/5,,Ended up bit of a struggle with motivation. Grateful for the small things. Managed to get through relaxing afternoon with a book. Trying to keep a steady routine.
2026-02-28,February 28,Saturday,22:00,good,family | run | haircut | call-family | gaming | hike,Sleep quality: 2/5,,A pretty bit of a struggle with motivation. Looking forward to tomorrow. Spent most of the day nice evening cooking dinner. Overall a decent day. Feeling like quiet day at home. Overall a decent day.
2026-03-01,March 1,Sunday,23:24,bad,rain | travel | baking | language-practice | nap | meeting | run | doctor | date-night | bike | meditation,Sleep quality: 1/5,,Spent most of the day long walk that helped clear my head. Looking forward to tomorrow. Had a nice evening cooking dinner. Not much else to report.
2026-03-02,March 2,Monday,23:39,bad,gardening | gym | run | groceries | swim | doctor | volunteering | museum | cleaning | work | meditation | hike,Sleep quality: 3/5,,A pretty tired but satisfied kind of day. Hoping next week is calmer.
2026-03-03,March 3,Tuesday,19:40,good,sunny | cleaning | gym | language-practice | gaming | meditation | hike,Sleep quality: 5/5,,A pretty slow start but it picked up. Need more sleep tonight. A pretty fun night out that lifted my mood. Need more sleep tonight.
2026-03-04,March 4,Wednesday,20:14,meh,sunny | wine | concert | car-maintenance | shopping | nap | groceries | doctor | tea | cooking | meditation,Sleep quality: 4/5,,A pretty long walk that helped clear my head. Could have been better honestly.
2026-03-05,March 5,Thursday,20:27,good,guitar | museum | reading | dentist | cooking | walk | baking | meditation,Sleep quality: 2/5,,Managed to get through stressful meeting that ran long. Grateful for the small things.
2026-03-06,March 6,Friday,23:04,good,wine | shopping | work | dentist | groceries | gaming | meditation | hike,Sleep quality: 1/5,,Spent most of the day fun night out that lifted my mood. Need more sleep tonight. Ended up good session at work. Could have been better honestly. Feeling like good session at work. Grateful for the small things.
2026-03-07,March 7,Saturday,23:23,good,rain | podcast | bike | museum | guitar | dentist | swim | laundry | date-night | gaming,Sleep quality: 2/5,,Feeling like tired but satisfied kind of day. Overall a decent day. Ended up productive stretch of focused work. Grateful for the small things.
2026-03-08,March 8,Sunday,23:47,meh,reading | travel | family | concert | sketching | podcast | nap | groceries | volunteering | gaming | meditation | hike,Sleep quality: 3/5,,Ended up nice evening cooking dinner. Overall a decent day. Managed to get through nice evening cooking dinner. Could have been better honestly.
2026-03-09,March 9,Monday,23:46,good,run | wine | gardening | music | cooking | gaming | meditation,Sleep quality: 5/5,,Feeling like tired but satisfied kind of day. Not much else to report.
2026-03-10,March 10,Tuesday,20:54,good,rain | meeting | language-practice | party | haircut | budgeting | volunteering | friends | hike,Sleep quality: 3/5,,Had a fun night out that lifted my mood. Overall a decent day.
2026-03-11,March 11,Wednesday,20:24,good,gardening | groceries | bike | travel | gaming | meditation,Sleep quality: 2/5,,A pretty quiet day at home. Not much else to report.
2026-03-12,March 12,Thursday,22:43,meh,family | podcast | music | haircut | run | swim | dentist | gaming | meditation | hike,Sleep quality: 2/5,,Ended up catch-up with an old friend. Grateful for the small things. Had a nice evening cooking dinner. Grateful for the small things.
2026-03-13,March 13,Friday,20:35,good,museum | rain | laundry | concert | party | guitar | language-practice | shopping | gaming | meditation,Sleep quality: 3/5,,Spent most of the day stressful meeting that ran long. Need more sleep tonight. Feeling like long walk that helped clear my head. Trying to keep a steady routine.
2026-03-14,March 14,Saturday,20:09,meh,wine | podcast | dentist | bike | meeting | cooking | tea | groceries | work | laundry | volunteering | gaming | meditation | hike | commute,Sleep quality: 1/5,,A pretty relaxing afternoon with a book. Overall a decent day. Managed to get through tired but satisfied kind of day. Overall a decent day. Today was long walk that helped clear my head. Need more sleep tonight.
2026-03-15,March 15,Sunday,21:33,good,gardening | board-games | family | baking | volunteering | gaming | meditation,Sleep quality: 4/5,,
2026-03-17,March 17,Tuesday,19:07,meh,dentist | music | car-maintenance | groceries | gardening | volunteering | gaming,Sleep quality: 5/5,,
2026-03-18,March 18,Wednesday,22:45,good,tea | walk | gym | sketching | podcast | gaming | meditation | hike,Sleep quality: 2/5,,
2026-03-19,March 19,Thursday,22:39,good,date-night | reading | party | friends | gym | gardening | family | groceries | travel | meditation | hike,Sleep quality: 5/5,,
2026-03-20,March 20,Friday,23:46,good,bike | podcast | gym | cleaning | wine | concert | hike | museum | swim | gaming | coffee | meditation | commute,Sleep quality: 4/5,,Started the morning with productive stretch of focused work. Not much else to report.
2026-03-21,March 21,Saturday,19:03,good,cooking | reading | haircut | rain | museum | gaming | meditation | hike,Sleep quality: 5/5,,Had a fun night out that lifted my mood. Looking forward to tomorrow.
2026-03-22,March 22,Sunday,21:59,bad,cleaning | run | baking | wine | laundry | walk | gym | call-family | volunteering | gaming | hike,Sleep quality: 5/5,,Managed to get through fun night out that lifted my mood. Grateful for the small things.
2026-03-23,March 23,Monday,22:57,meh,haircut | groceries | reading | gaming,Sleep quality: 1/5,,
2026-03-24,March 24,Tuesday,23:58,meh,gardening | movie | meeting | call-family | meditation | work | gaming | hike,Sleep quality: 3/5,,
2026-03-25,March 25,Wednesday,19:40,good,cooking | party | volunteering | walk | dentist | meditation | hike,Sleep quality: 1/5,,Started the morning with long walk that helped clear my head. Could have been better honestly. Managed to get through stressful meeting that ran long. Hoping next week is calmer.
2026-03-26,March 26,Thursday,21:41,meh,music | travel | movie | nap | coffee | journaling | budgeting | shopping | date-night | gaming,Sleep quality: 4/5,,Started the morning with relaxing afternoon with a book. Could have been better honestly.
2026-03-27,March 27,Friday,20:32,good,movie | coffee | work | laundry | nap | sketching | walk | run | gaming | meditation | hike,Sleep quality: 1/5,,Started the morning with slow start but it picked up. Looking forward to tomorrow. Started the morning with stressful meeting that ran long. Overall a decent day.
2026-03-28,March 28,Saturday,03:22,meh,groceries | dentist | cleaning | budgeting | sketching | doctor | meditation | haircut | journaling | gaming | hike,Sleep quality: 1/5,,
2026-03-29,March 29,Sunday,20:32,good,cleaning | music | gym | gaming | meditation | hike,Sleep quality: 3/5,,
2026-03-30,March 30,Monday,03:31,bad,date-night | gaming | wine | bike | haircut | meditation,Sleep quality: 3/5,,Had a stressful meeting that ran long. Grateful for the small things.
2026-03-31,March 31,Tuesday,19:16,bad,coffee | doctor | date-night | rain | gaming | travel | gym | meditation,Sleep quality: 5/5,,Today was relaxing afternoon with a book. Need more sleep tonight. Today was nice evening cooking dinner. Not much else to report. Spent most of the day stressful meeting that ran long. Looking forward to tomorrow.
2026-04-01,April 1,Wednesday,00:18,good,party | podcast | cooking | walk | haircut | meditation | hike,Sleep quality: 5/5,,Spent most of the day productive stretch of focused work. Hoping next week is calmer. A pretty bit of a struggle with motivation. Looking forward to tomorrow.
2026-04-02,April 2,Thursday,23:58,good,hike | movie | coffee | concert | sunny | wine | swim | gaming,Sleep quality: 2/5,,Had a nice evening cooking dinner. Hoping next week is calmer. Had a nice evening cooking dinner. Overall a decent day. Ended up stressful meeting that ran long. Hoping next week is calmer.
2026-04-03,April 3,Friday,23:25,good,baking | gaming | date-night | budgeting | meditation | hike,Sleep quality: 4/5,,Feeling like quiet day at home. Not much else to report. Feeling like stressful meeting that ran long. Could have been better honestly. Started the morning with catch-up with an old friend. Hoping next week is calmer.
2026-04-04,April 4,Saturday,23:12,rad,cleaning | walk | family | groceries | haircut | journaling | swim | gaming | meditation | hike,Sleep quality: 1/5,,
2026-04-05,April 5,Sunday,20:18,good,rain | family | work | volunteering | sunny | run | haircut | cooking | gym | bike | gaming,Sleep quality: 4/5,,Today was catch-up with an old friend. Trying to keep a steady routine. Spent most of the day catch-up with an old friend. Hoping next week is calmer. A pretty relaxing afternoon with a book. Need more sleep tonight.
2026-04-06,April 6,Monday,21:12,good,podcast | family | rain | volunteering | meditation | date-night | bike | car-maintenance | gaming | yoga | commute,Sleep quality: 4/5,,Started the morning with relaxing afternoon with a book. Need more sleep tonight. Today was tired but satisfied kind of day. Hoping next week is calmer.
2026-04-07,April 7,Tuesday,19:28,bad,podcast | music | shopping | rain | travel | budgeting | friends | gaming | meditation | yoga,Sleep quality: 1/5,,Today was nice evening cooking dinner. Grateful for the small things.
2026-04-08,April 8,Wednesday,22:15,meh,shopping | sketching | budgeting | walk | friends | meeting | rain | swim | doctor | language-practice | gaming | meditation | hike,Sleep quality: 4/5,,
2026-04-09,April 9,Thursday,05:46,rad,wine | bike | gym | walk | music | sunny | concert | gaming | meditation,Sleep quality: 5/5,,
2026-04-10,April 10,Friday,22:37,good,board-games | rain | movie | cooking | friends | groceries | language-practice | gaming | meditation,Sleep quality: 5/5,,
2026-04-11,April 11,Saturday,22:19,good,cleaning | nap | budgeting | sunny | meditation,Sleep quality: 4/5,,
2026-04-12,April 12,Sunday,19:33,bad,call-family | shopping | run | family | tea | meeting | reading | cleaning | budgeting | board-games | gaming | meditation,Sleep quality: 1/5,,
2026-04-13,April 13,Monday,20:30,good,work | meeting | party | family | music | gaming | meditation | hike,Sleep quality: 5/5,,Spent most of the day stressful meeting that ran long. Looking forward to tomorrow.
2026-04-14,April 14,Tuesday,22:30,good,bike | cleaning | groceries | tea | travel | meditation | hike,Sleep quality: 2/5,,
2026-04-15,April 15,Wednesday,23:26,meh,gym | journaling | nap | call-family | baking | gardening | gaming | meditation | hike,Sleep quality: 2/5,,Started the morning with quiet day at home. Overall a decent day.
2026-04-16,April 16,Thursday,19:22,meh,gardening | gym | budgeting | board-games | gaming | meditation | hike,Sleep quality: 1/5,,
2026-04-17,April 17,Friday,21:29,good,bike | nap | museum | work | language-practice | travel | family | doctor | tea,Sleep quality: 2/5,,Managed to get through slow start but it picked up. Overall a decent day. Had a productive stretch of focused work. Could have been better honestly.
2026-04-18,April 18,Saturday,20:26,meh,gym | swim | friends | sunny | volunteering | doctor | car-maintenance | gaming | meditation | hike,Sleep quality: 3/5,,Had a bit of a struggle with motivation. Not much else to report.
2026-04-19,April 19,Sunday,20:48,meh,cleaning | reading | family | gaming | travel | run | laundry | tea | nap | dentist | meditation,Sleep quality: 1/5,,
2026-04-20,April 20,Monday,23:58,meh,museum | guitar | concert | baking | shopping | haircut | gardening | gaming | meditation | hike,Sleep quality: 4/5,,Started the morning with catch-up with an old friend. Trying to keep a steady routine. Ended up slow start but it picked up. Overall a decent day. Spent most of the day tired but satisfied kind of day. Looking forward to tomorrow.
2026-04-21,April 21,Tuesday,20:14,meh,podcast | bike | guitar | nap | doctor | journaling | groceries | gym | dentist | budgeting | gaming | hike,Sleep quality: 3/5,,A pretty nice evening cooking dinner. Grateful for the small things.
2026-04-22,April 22,Wednesday,19:50,rad,wine | doctor | movie | car-maintenance | hike | baking | meditation | yoga,Sleep quality: 4/5,,Had a fun night out that lifted my mood. Looking forward to tomorrow. Managed to get through fun night out that lifted my mood. Need more sleep tonight. Had a good session at work. Trying to keep a steady routine.
2026-04-23,April 23,Thursday,19:52,good,rain | travel | reading | podcast | cleaning | haircut | coffee | gaming | meditation | hike,Sleep quality: 5/5,,A pretty catch-up with an old friend. Could have been better honestly. Spent most of the day nice evening cooking dinner. Overall a decent day.
2026-04-24,April 24,Friday,21:33,good,sunny | rain | tea | reading | run | volunteering | hike | call-family | gaming,Sleep quality: 5/5,,
2026-04-25,April 25,Saturday,20:43,good,groceries | meeting | podcast | call-family | work | journaling | baking | gaming | hike,Sleep quality: 1/5,,Started the morning with nice evening cooking dinner. Looking forward to tomorrow. Today was busy day running errands. Hoping next week is calmer.
2026-04-26,April 26,Sunday,23:48,good,nap | museum | swim | car-maintenance | laundry | bike | journaling | gaming | meditation | hike,Sleep quality: 2/5,,
2026-04-27,April 27,Monday,21:12,meh,movie | journaling | friends | music | gaming,Sleep quality: 3/5,,Started the morning with bit of a struggle with motivation. Grateful for the small things. Spent most of the day bit of a struggle with motivation. Grateful for the small things.
2026-04-28,April 28,Tuesday,21:01,good,cooking | podcast | shopping | language-practice | gaming | hike,Sleep quality: 2/5,,A pretty productive stretch of focused work. Hoping next week is calmer.
2026-04-29,April 29,Wednesday,21:28,good,guitar | party | rain | cooking | haircut | meditation | wine | dentist | gaming,Sleep quality: 4/5,,Ended up tired but satisfied kind of day. Hoping next week is calmer. Feeling like good session at work. Overall a decent day. Spent most of the day good session at work. Grateful for the small things.
2026-04-30,April 30,Thursday,23:02,bad,work | cleaning | haircut | dentist | car-maintenance | run | tea | sunny | journaling | meditation | hike,Sleep quality: 4/5,,Spent most of the day slow start but it picked up. Hoping next week is calmer. Ended up nice evening cooking dinner. Trying to keep a steady routine.
2026-05-01,May 1,Friday,23:46,good,language-practice | coffee | family | tea | sunny | doctor | swim | laundry | gaming | meditation | hike | commute,Sleep quality: 4/5,,Spent most of the day catch-up with an old friend. Looking forward to tomorrow. Today was tired but satisfied kind of day. Grateful for the small things.
2026-05-02,May 2,Saturday,21:53,good,shopping | wine | walk | nap | gaming,Sleep quality: 2/5,,Ended up good session at work. Grateful for the small things. Had a catch-up with an old friend. Overall a decent day.
2026-05-03,May 3,Sunday,06:24,good,cooking | baking | work | meeting | shopping | gaming,Sleep quality: 3/5,,
2026-05-04,May 4,Monday,22:49,meh,sunny | walk | commute | meeting | party | music | nap | call-family | work | podcast | guitar | gaming | meditation,Sleep quality: 3/5,,Today was busy day running errands. Looking forward to tomorrow. Ended up quiet day at home. Looking forward to tomorrow. A pretty bit of a struggle with motivation. Grateful for the small things.
2026-05-05,May 5,Tuesday,20:34,meh,cooking | laundry | friends | reading | gym | commute | gaming | meditation | hike,Sleep quality: 3/5,,
2026-05-06,May 6,Wednesday,19:26,good,museum | coffee | music | shopping | travel | gaming | meditation | hike,Sleep quality: 2/5,,Ended up good session at work. Not much else to report. Ended up tired but satisfied kind of day. Looking forward to tomorrow. Feeling like busy day running errands. Overall a decent day.
2026-05-07,May 7,Thursday,22:28,good,music | sketching | meeting | movie | date-night | journaling | call-family | gaming | meditation | hike,Sleep quality: 1/5,,Started the morning with nice evening cooking dinner. Overall a decent day. Had a slow start but it picked up. Not much else to report. A pretty tired but satisfied kind of day. Need more sleep tonight.
2026-05-08,May 8,Friday,19:34,bad,walk | family | nap | dentist | reading | gaming | meditation | hike,Sleep quality: 5/5,,Managed to get through slow start but it picked up. Need more sleep tonight. Today was long walk that helped clear my head. Grateful for the small things.
2026-05-09,May 9,Saturday,23:47,good,tea | cleaning | bike | shopping | family | hike | walk | gaming,Sleep quality: 5/5,,Managed to get through slow start but it picked up. Need more sleep tonight. Feeling like relaxing afternoon with a book. Hoping next week is calmer.
2026-05-10,May 10,Sunday,23:04,good,swim | bike | cleaning | guitar | meditation | hike,Sleep quality: 2/5,,Feeling like long walk that helped clear my head. Could have been better honestly.
2026-05-11,May 11,Monday,22:01,bad,travel | movie | call-family | swim | work | family | gaming | meditation,Sleep quality: 5/5,,
2026-05-12,May 12,Tuesday,21:07,good,language-practice | baking | gym | podcast | party | car-maintenance | hike,Sleep quality: 5/5,,
2026-05-13,May 13,Wednesday,19:07,good,car-maintenance | sunny | coffee | groceries | gaming,Sleep quality: 4/5,,Ended up long walk that helped clear my head. Looking forward to tomorrow. Had a quiet day at home. Not much else to report. Started the morning with good session at work. Overall a decent day.
2026-05-14,May 14,Thursday,22:48,meh,haircut | family | doctor | party | meeting | laundry | podcast | friends | nap | hike | run | gaming | meditation,Sleep quality: 3/5,,A pretty long walk that helped clear my head. Need more sleep tonight. Started the morning with productive stretch of focused work. Trying to keep a steady routine.
2026-05-15,May 15,Friday,23:05,meh,party | sunny | wine | run | volunteering | movie | shopping | doctor | gaming,Sleep quality: 2/5,,Started the morning with long walk that helped clear my head. Not much else to report.
2026-05-16,May 16,Saturday,19:48,bad,gardening | date-night | travel | laundry | meditation | hike,Sleep quality: 1/5,,Spent most of the day productive stretch of focused work. Grateful for the small things.
2026-05-17,May 17,Sunday,21:35,good,haircut | sunny | language-practice | meeting | podcast | laundry | wine | groceries | volunteering | cleaning | gaming | meditation,Sleep quality: 4/5,,A pretty long walk that helped clear my head. Looking forward to tomorrow. Feeling like slow start but it picked up. Hoping next week is calmer.
2026-05-18,May 18,Monday,22:56,meh,work | walk | family | budgeting | date-night | music | friends | movie | volunteering | gaming | meditation,Sleep quality: 3/5,,Today was busy day running errands. Looking forward to tomorrow. Ended up busy day running errands. Not much else to report. Spent most of the day stressful meeting that ran long. Need more sleep tonight.
2026-05-19,May 19,Tuesday,22:49,good,meeting | date-night | run | family | gym | budgeting | gaming | hike,Sleep quality: 3/5,,
2026-05-20,May 20,Wednesday,20:43,good,rain | journaling | gym | wine | haircut | meditation | hike,Sleep quality: 3/5,,Spent most of the day tired but satisfied kind of day. Trying to keep a steady routine. Managed to get through tired but satisfied kind of day. Not much else to report.
2026-05-21,May 21,Thursday,20:10,meh,reading | movie | coffee | travel | gym | cleaning | gaming | meditation,Sleep quality: 5/5,,Started the morning with stressful meeting that ran long. Grateful for the small things. Feeling like quiet day at home. Need more sleep tonight. Started the morning with slow start but it picked up. Trying to keep a steady routine.
2026-05-22,May 22,Friday,20:35,meh,coffee | shopping | bike | wine | journaling | cleaning | travel | family | doctor | baking | dentist | gaming | hike | yoga,Sleep quality: 4/5,,Today was quiet day at home. Looking forward to tomorrow. Spent most of the day slow start but it picked up. Looking forward to tomorrow. Ended up relaxing afternoon with a book. Trying to keep a steady routine.
2026-05-23,May 23,Saturday,19:27,meh,gaming | board-games | language-practice | walk | cooking | meeting | journaling | tea | cleaning | sunny | meditation,Sleep quality: 1/5,,Today was stressful meeting that ran long. Could have been better honestly. Spent most of the day quiet day at home. Could have been better honestly. Started the morning with bit of a struggle with motivation. Overall a decent day.
2026-05-24,May 24,Sunday,21:05,rad,gym | walk | reading | shopping | tea | concert | coffee | car-maintenance | bike | call-family | gaming,Sleep quality: 4/5,,
2026-05-25,May 25,Monday,19:33,good,meeting | date-night | laundry | run | tea | gaming | meditation,Sleep quality: 5/5,,Started the morning with nice evening cooking dinner. Overall a decent day.
2026-05-26,May 26,Tuesday,05:22,rad,tea | board-games | gaming | meditation | dentist | car-maintenance | groceries | date-night | baking | gardening,Sleep quality: 2/5,,A pretty fun night out that lifted my mood. Hoping next week is calmer.
2026-05-27,May 27,Wednesday,03:50,good,work | gym | haircut | yoga | sunny | cleaning | laundry | gaming | meditation,Sleep quality: 4/5,,
2026-05-28,May 28,Thursday,23:28,good,wine | swim | call-family | museum | bike | budgeting | meditation | family | doctor | gaming,Sleep quality: 3/5,,
2026-05-29,May 29,Friday,21:01,good,rain | cooking | gardening | run | doctor | gaming | sunny | nap | call-family | music | budgeting | meditation,Sleep quality: 1/5,,Started the morning with good session at work. Not much else to report. Today was catch-up with an old friend. Hoping next week is calmer.
2026-05-30,May 30,Saturday,20:08,good,board-games | music | laundry | family | movie | hike | walk | sketching | sunny | language-practice | gaming,Sleep quality: 1/5,,
2026-05-31,May 31,Sunday,22:30,good,cleaning | sunny | coffee | hike | movie | walk | party | concert | gaming | meditation,Sleep quality: 4/5,,Managed to get through quiet day at home. Grateful for the small things. Managed to get through stressful meeting that ran long. Overall a decent day. A pretty stressful meeting that ran long. Overall a decent day.
2026-06-02,June 2,Tuesday,19:17,good,groceries | gaming | cooking | budgeting | sunny | meeting | sketching | hike | meditation,Sleep quality: 2/5,,Spent most of the day fun night out that lifted my mood. Need more sleep tonight. Spent most of the day productive stretch of focused work. Grateful for the small things.
2026-06-03,June 3,Wednesday,21:15,meh,gym | haircut | dentist | walk | meditation,Sleep quality: 5/5,,
2026-06-04,June 4,Thursday,23:22,meh,wine | baking | meeting | reading | groceries | guitar | gym | sketching | party | concert | hike,Sleep quality: 5/5,,Feeling like quiet day at home. Hoping next week is calmer.
2026-06-05,June 5,Friday,19:50,good,cleaning | journaling | swim | volunteering | shopping | groceries | gaming | meditation | hike,Sleep quality: 4/5,,
2026-06-06,June 6,Saturday,21:26,good,haircut | sunny | gardening | party | family | bike | gaming | hike,Sleep quality: 3/5,,
2026-06-07,June 7,Sunday,22:37,good,music | guitar | meditation | movie | sketching | journaling | museum | gaming | hike,Sleep quality: 5/5,,Today was good session at work. Hoping next week is calmer. Ended up slow start but it picked up. Could have been better honestly. Ended up busy day running errands. Not much else to report.
2026-06-08,June 8,Monday,22:15,good,journaling | cooking | rain | baking | nap | meeting | bike | meditation | gaming | family,Sleep quality: 2/5,,Started the morning with good session at work. Not much else to report. Managed to get through fun night out that lifted my mood. Grateful for the small things.
2026-06-09,June 9,Tuesday,21:59,good,gaming | dentist | music | podcast | shopping | work | museum | meditation | hike,Sleep quality: 1/5,,Spent most of the day tired but satisfied kind of day. Need more sleep tonight. Feeling like bit of a struggle with motivation. Overall a decent day.
2026-06-10,June 10,Wednesday,23:12,good,baking | meeting | concert | gym | sunny | coffee | swim | doctor | walk | gaming | meditation,Sleep quality: 1/5,,Managed to get through relaxing afternoon with a book. Could have been better honestly. Spent most of the day good session at work. Could have been better honestly. Managed to get through quiet day at home. Not much else to report.
2026-06-12,June 12,Friday,23:17,good,baking | volunteering | wine | music | sunny | run | coffee | gaming | meditation | hike,Sleep quality: 1/5,,
2026-06-13,June 13,Saturday,22:38,good,language-practice | board-games | meditation | gaming | hike,Sleep quality: 3/5,,A pretty productive stretch of focused work. Grateful for the small things. A pretty stressful meeting that ran long. Grateful for the small things. Today was stressful meeting that ran long. Could have been better honestly.
2026-06-14,June 14,Sunday,20:57,bad,sunny | music | journaling | travel | wine | car-maintenance | cleaning | gaming | meditation | hike,Sleep quality: 5/5,,Ended up long walk that helped clear my head. Overall a decent day. Managed to get through slow start but it picked up. Need more sleep tonight.
2026-06-15,June 15,Monday,23:10,good,party | swim | wine | gaming | meditation | hike,Sleep quality: 3/5,,
2026-06-16,June 16,Tuesday,23:15,good,baking | bike | movie | gym | gaming | hike | commute,Sleep quality: 3/5,,Ended up busy day running errands. Overall a decent day. Started the morning with productive stretch of focused work. Need more sleep tonight.
2026-06-17,June 17,Wednesday,20:22,bad,car-maintenance | walk | sunny | reading | concert | bike | cleaning | nap | volunteering | laundry | meditation,Sleep quality: 2/5,,
2026-06-18,June 18,Thursday,02:11,good,sunny | sketching | cleaning | call-family | meditation | concert | travel | movie | gaming | hike,Sleep quality: 5/5,,Had a relaxing afternoon with a book. Trying to keep a steady routine.
2026-06-19,June 19,Friday,20:51,bad,meditation | call-family | journaling | party | laundry | podcast | movie | gaming,Sleep quality: 2/5,,Spent most of the day catch-up with an old friend. Hoping next week is calmer.
2026-06-20,June 20,Saturday,23:27,bad,doctor | travel | meeting | shopping | guitar | gaming | meditation,Sleep quality: 1/5,,Managed to get through relaxing afternoon with a book. Trying to keep a steady routine.
2026-06-21,June 21,Sunday,21:16,good,call-family | podcast | car-maintenance | cleaning | board-games | volunteering | wine | gym | date-night | commute | meeting | gaming | meditation | hike,Sleep quality: 4/5,,Started the morning with long walk that helped clear my head. Grateful for the small things. Feeling like relaxing afternoon with a book. Not much else to report. Today was busy day running errands. Overall a decent day.
2026-06-22,June 22,Monday,23:22,good,run | car-maintenance | coffee | nap | wine | music | gaming | hike,Sleep quality: 4/5,,
2026-06-23,June 23,Tuesday,20:33,meh,tea | baking | volunteering | meditation | groceries | rain | movie | dentist | budgeting | gaming | hike,Sleep quality: 5/5,,
2026-06-24,June 24,Wednesday,22:11,good,board-games | sketching | nap | gardening | language-practice | gaming | groceries | swim | dentist | doctor | meditation,Sleep quality: 5/5,,A pretty stressful meeting that ran long. Hoping next week is calmer. Started the morning with tired but satisfied kind of day. Could have been better honestly.
2026-06-25,June 25,Thursday,22:28,good,concert | baking | car-maintenance | bike | nap | guitar | swim | gaming | meditation | hike,Sleep quality: 3/5,,Ended up relaxing afternoon with a book. Looking forward to tomorrow. Spent most of the day busy day running errands. Grateful for the small things. Started the morning with relaxing afternoon with a book. Looking forward to tomorrow.
2026-06-26,June 26,Friday,21:12,good,car-maintenance | baking | sunny | coffee | shopping | movie | groceries | bike | meditation | hike,Sleep quality: 3/5,,
2026-06-27,June 27,Saturday,19:21,good,music | language-practice | budgeting | movie | coffee | cleaning | gaming,Sleep quality: 2/5,,A pretty bit of a struggle with motivation. Not much else to report. Had a nice evening cooking dinner. Not much else to report.
